name,brand,categories,primaryCategories,reviews_date,reviews_text,reviews_title,sentiment
Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Flipkart,"Amazon Echo,Home Theater & Audio,MP3 MP4 Player Accessories,Electronics,Portable Audio,Compact Radios Stereos,Smart Hubs & Wireless Routers,Featured Brands,Smart Home & Connected Living,Home Security,Kindle Store,Electronic Components,Home Automation,Mobile Bluetooth Speakers,Home, Garage & Office,Amazon Tap,Home,Mobile Speakers,TVs & Electronics,Portable Bluetooth Speakers,Bluetooth & Wireless Speakers,Electronics Features,Frys,Speakers,Mobile,Digital Device 3,Smart Home,Home Improvement,Electronics, Tech Toys, Movies, Music,Smart Home & Home Automation Devices,Smart Hubs,MP3 Player Accessories,Home Safety & Security,Voice Assistants,Amazon Home,Alarms & Sensors,Portable Audio & Electronics,Amazon Devices,Audio,Bluetooth Speakers,MP3 Accessories,All Bluetooth & Wireless Speakers",Electronics,2016-09-03T00:00:00.000Z,"['love', 'it', 'take', 'it', 'with', 'me', 'everywhere', 'not', 'all', 'of', 'us', 'are', 'computertechnical', 'savvy', 'need', 'better', 'written', 'printable', 'instructions', 'on', 'how', 'to', 'use', 'step', 'step', 'etc']",Works great,positive
Amazon - Echo Plus w/ Built-In Hub - Silver,Flipkart,"Amazon Echo,Smart Home,Networking,Home & Tools,Home Improvement,Smart Home Automation,Voice Assistants,Amazon Home,Amazon,Smart Hub & Kits,Digital Device 3","Electronics,Hardware",2017-12-24T00:00:00.000Z,"['waste', 'of', 'money', 'ask', 'alexa', 'a', 'question', 'and', 'you', 'are', 'lucky', 'if', 'you', 'get', 'an', 'answer', 'instead', 'of', 'i', 'm', 'not', 'sure']",Not worth the money,negative
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Flipkart,"Computers,Fire Tablets,Electronics Features,Computer Accessories,Tablets,Top Rated,Amazon Tablets,Electronics,Kids' Tablets,iPad & Tablets,Cases & Bags,Electronics, Tech Toys, Movies, Music,Computers & Tablets",Electronics,2016-07-11T00:00:00.000Z,"['its', 'pretty', 'good', 'for', 'the', 'price', 'my', 'only', 'concern', 'is', 'the', 'quality', 'of', 'the', 'picture', 'not', 'an', 'hd', 'one', 'my', 'daughter', 'complain', 'when', 'shes', 'taking', 'pics']",Kinda good for my toodler,positive
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Flipkart,"Computers,Fire Tablets,Electronics Features,Computer Accessories,Tablets,Top Rated,Amazon Tablets,Electronics,Kids' Tablets,iPad & Tablets,Cases & Bags,Electronics, Tech Toys, Movies, Music,Computers & Tablets",Electronics,2017-01-28T00:00:00.000Z,"['good', 'product', 'for', 'youngsters', 'provides', 'learning', 'and', 'fun', 'together']",granddaughters love it,positive
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Flipkart,"Computers,Fire Tablets,Electronics Features,Computer Accessories,Tablets,Top Rated,Amazon Tablets,Electronics,Kids' Tablets,iPad & Tablets,Cases & Bags,Electronics, Tech Toys, Movies, Music,Computers & Tablets",Electronics,2017-05-01T00:00:00.000Z,"['i', 'bought', 'this', 'tablet', 'for', 'my', 'daughter', 'who', 'was', 'turning', 'but', 'also', 'because', 'we', 'were', 'taking', 'an', 'hour', 'road', 'trip', 'and', 'wanted', 'her', 'to', 'be', 'occupied', 'the', 'games', 'are', 'very', 'toddler', 'user', 'friendly', 'and', 'when', 'she', 'gets', 'mad', 'and', 'throws', 'it', 'it', 'does', 'nt', 'effect', 'the', 'tablet', 'my', 'only', 'issue', 'is', 'that', 'the', 'charger', 'does', 'nt', 'stay', 'secure', 'in', 'the', 'charger', 'spot', 'sorry', 'i', 'do', 'nt', 'know', 'the', 'technical', 'terms', 'haha', 'so', 'sometimes', 'i', 'will', 'think', 'it', 'is', 'charging', 'and', 'in', 'fact', 'it', 'is', 'not', 'i', 'recommend', 'buying', 'the', 'warranty', 'for', 'issues', 'like', 'that']",Great for a 2 year old,negative
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Flipkart,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2017-01-06T00:00:00.000Z,"['i', 'got', 'this', 'for', 'myself', 'on', 'black', 'friday', 'i', 'have', 'had', 'kindles', 'before', 'but', 'never', 'the', 'fire', 'love', 'it']",Great buy!,negative
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Blue",Flipkart,"Fire Tablets,Tablets,All Tablets,Amazon Tablets,Computers & Tablets",Electronics,2016-12-31T00:00:00.000Z,"['a', 'little', 'more', 'complicated', 'than', 'my', 'original', 'kindle', 'but', 'i', 'like', 'it']",Love a kindle,positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Flipkart,"Computers,Amazon Echo,Virtual Assistant Speakers,Audio & Video Components,Electronics Features,Computer Accessories,Home & Tools,See more Amazon Echo Show Smart Assistant - White,Smart Home Automation,Electronics,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Consumer Electronics,Wireless Speakers,Home Improvement,Amazon Home,Amazon,Computer Speakers,Voice-Enabled Smart Assistants","Electronics,Hardware",2017-12-16T00:00:00.000Z,"['great', 'gift', 'for', 'anyone', 'very', 'easy', 'to', 'setup', 'coexist', 'with', 'all', 'iot', 'devices', 'alexa', 'is', 'awesome']",Amazon Echo Show - Greatest Gift EVER,positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Flipkart,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2017-01-06T00:00:00.000Z,"['i', 'purchased', 'of', 'these', 'tablets', 'for', 'my', 'and', 'year', 'old', 'they', 'were', 'a', 'black', 'friday', 'special', 'for', 'they', 'are', 'perfect', 'for', 'the', 'apps', 'and', 'games', 'they', 'wanted']",Great deal!,positive
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Flipkart,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets",Electronics,2017-01-23T00:00:00.000Z,"['like', 'it', 'so', 'much', 'i', 'gave', 'them', 'out', 'as', 'gifts', 'for', 'christmas']",Love my kindle,positive
Amazon - Echo Plus w/ Built-In Hub - Silver,Flipkart,"Amazon Echo,Smart Home,Networking,Home & Tools,Home Improvement,Smart Home Automation,Voice Assistants,Amazon Home,Amazon,Smart Hub & Kits,Digital Device 3","Electronics,Hardware",2018-01-06T00:00:00.000Z,"['i', 'brought', 'the', 'echo', 'plus', 'for', 'the', 'louder', 'sound', 'quality', 'i', 'already', 'have', 'an', 'echo', 'dot', 'which', 'i', 'use', 'in', 'my', 'bedroom', 'to', 'control', 'my', 'lights', 'and', 'heater', 'via', 'a', 'wemo', 'smart', 'switch', 'i', 'brought', 'the', 'echo', 'plus', 'which', 'i', 'use', 'in', 'my', 'family', 'room', 'for', 'music', 'and', 'to', 'control', 'my', 'smart', 'devices']",I love my Echo Plus,positive
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Flipkart,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets",Electronics,2016-09-11T00:00:00.000Z,"['love', 'it', 'really', 'like', 'the', 'camera', 'as', 'my', 'old', 'one', 'was', 'backwards', 'and', 'hard', 'to', 'use']",Easy to use.,positive
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Flipkart,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets",Electronics,2016-12-07T00:00:00.000Z,"['i', 'love', 'this', 'and', 'it', 's', 'great', 'for', 'kids', 'got', 'it', 'for', 'a', 'early', 'christmas', 'gift', 'for', 'a', 'friends', 'son', 'and', 'he', 'loves', 'it']",Great amazon fire,positive
"Kindle Oasis E-reader with Leather Charging Cover - Black, 6"" High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers",Flipkart,"Kindle E-readers,Electronics Features,Computers & Tablets,E-Readers & Accessories,E-Readers,eBook Readers",Electronics,2017-06-30T00:00:00.000Z,"['very', 'lightweight', 'and', 'portable', 'with', 'excellent', 'battery', 'life']",Works Great,positive
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Flipkart,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets",Electronics,2016-11-16T00:00:00.000Z,"['my', 'granddaughter', 'loved', 'her', 'tablet', 'and', 'the', 'color', 'it', 's', 'amazing', 'how', 'easy', 'it', 'is', 'for', 'her', 'to', 'use', 'perfect', 'birthday', 'gift']",Great tablet for school age,positive
"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Flipkart,"Fire Tablets,Computers/Tablets & Networking,Tablets,All Tablets,Amazon Tablets,Frys,Computers & Tablets,Tablets & eBook Readers",Electronics,2016-12-15T00:00:00.000Z,"['i', 'bought', 'this', 'tablet', 'for', 'my', 'year', 'old', 'grandson', 'he', 'loves', 'it', 'it', 'is', 'very', 'easy', 'to', 'operate', 'and', 'has', 'a', 'great', 'display']",Great tablet for beginner,positive
Amazon - Echo Plus w/ Built-In Hub - Silver,Flipkart,"Amazon Echo,Smart Home,Networking,Home & Tools,Home Improvement,Smart Home Automation,Voice Assistants,Amazon Home,Amazon,Smart Hub & Kits,Digital Device 3","Electronics,Hardware",2017-12-01T00:00:00.000Z,"['great', 'improved', 'sound', 'and', 'built', 'in', 'smart', 'hub', 'is', 'so', 'useful']",Can't live without Alexa,positive
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Flipkart,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets",Electronics,2017-04-03T00:00:00.000Z,"['works', 'great', 'makes', 'a', 'great', 'gift']",Good value,positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Flipkart,"Computers,Amazon Echo,Virtual Assistant Speakers,Audio & Video Components,Electronics Features,Computer Accessories,Home & Tools,See more Amazon Echo Show Smart Assistant - White,Smart Home Automation,Electronics,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Consumer Electronics,Wireless Speakers,Home Improvement,Amazon Home,Amazon,Computer Speakers,Voice-Enabled Smart Assistants","Electronics,Hardware",2018-01-06T00:00:00.000Z,"['the', 'show', 'is', 'the', 'new', 'alexa', 'device', 'with', 'a', 'video', 'screen', 'i', 'like', 'being', 'able', 'to', 'see', 'a', 'screen', 'when', 'you', 'ask', 'questions', 'and', 'you', 'can', 'view', 'videos', 'too', 'i', 'also', 'like', 'that', 'you', 'can', 'see', 'the', 'temperature', 'and', 'date', 'without', 'having', 'to', 'ask', 'i', 'like', 'you', 'can', 'view', 'a', 'video', 'of', 'a', 'recipe', 'not', 'just', 'see', 'text', 'the', 'one', 'item', 'missing', 'from', 'this', 'great', 'device', 'is', 'the', 'capability', 'to', 'hook', 'it', 'up', 'to', 'your', 'surround', 'audio', 'systemi', 'have', 'two', 'dots', 'and', 'love', 'them', 'the', 'show', 'would', 'be', 'perfect', 'if', 'i', 'could', 'also', 'hook', 'it', 'up', 'to', 'my', 'audio', 'system', 'even', 'though', 'this', 'feature', 'does', 'not', 'exist', 'it', 'still', 'is', 'a', 'great', 'product']",The Show is an Interesting New Alexa Device,positive
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Flipkart,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets",Electronics,2016-12-26T00:00:00.000Z,"['gave', 'it', 'to', 'my', 'grandkids', 'ages', 'for', 'christmas', 'and', 'they', 'loved', 'it']",Great for kids,positive
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Flipkart,"Computers,Fire Tablets,Electronics Features,Computer Accessories,Tablets,Top Rated,Amazon Tablets,Electronics,Kids' Tablets,iPad & Tablets,Cases & Bags,Electronics, Tech Toys, Movies, Music,Computers & Tablets",Electronics,2017-01-07T00:00:00.000Z,"['great', 'for', 'my', 'year', 'old', 'she', 'loves', 'it', 'great', 'price', 'and', 'great', 'product']",Great tablet for kids,positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Flipkart,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2017-04-15T00:00:00.000Z,"['i', 'thought', 'that', 'this', 'tablet', 'was', 'junk', 'but', 'it', 'has', 'surpassed', 'my', 'expectations']",Ok,negative
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Flipkart,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2017-01-30T00:00:00.000Z,"['i', 'had', 'microsoft', 'surface', 'unfortunately', 'daughter', 'dropped', 'and', 'cracked', 'screen', 'so', 'needed', 'a', 'new', 'tablet', 'since', 'went', 'back', 'to', 'laptop', 'for', 'work', 'did', 'nt', 'need', 'another', 'surface', 'settled', 'on', 'kindle', 'hd', 'over', 'samsung', 'and', 'ipad', 'mini', 'due', 'to', 'value', 'i', 'only', 'use', 'for', 'social', 'networks', 'email', 'games', 'internet', 'search', 'and', 'occasional', 'viewing', 'of', 'videos', 'this', 'is', 'a', 'good', 'basic', 'tablet', 'that', 'can', 'handle', 'this', 'no', 'problem', 'with', 'a', 'good', 'wifi', 'connection', 'great', 'value', 'as', 'i', 'paid', 'under', 'during', 'the', 'holidays', 'and', 'it', 'has', 'been', 'as', 'good', 'as', 'my', 'surface', 'for', 'these', 'basic', 'uses']",Awesome tablet for me,positive
Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Flipkart,"Amazon Echo,Home Theater & Audio,MP3 MP4 Player Accessories,Electronics,Portable Audio,Compact Radios Stereos,Smart Hubs & Wireless Routers,Featured Brands,Smart Home & Connected Living,Home Security,Kindle Store,Electronic Components,Home Automation,Mobile Bluetooth Speakers,Home, Garage & Office,Amazon Tap,Home,Mobile Speakers,TVs & Electronics,Portable Bluetooth Speakers,Bluetooth & Wireless Speakers,Electronics Features,Frys,Speakers,Mobile,Digital Device 3,Smart Home,Home Improvement,Electronics, Tech Toys, Movies, Music,Smart Home & Home Automation Devices,Smart Hubs,MP3 Player Accessories,Home Safety & Security,Voice Assistants,Amazon Home,Alarms & Sensors,Portable Audio & Electronics,Amazon Devices,Audio,Bluetooth Speakers,MP3 Accessories,All Bluetooth & Wireless Speakers",Electronics,2017-08-24T00:00:00.000Z,"['the', 'tap', 'is', 'a', 'great', 'concept', 'i', 'love', 'my', 'echo', 'so', 'a', 'portable', 'one', 'was', 'that', 'much', 'better', 'however', 'the', 'sound', 'is', 'pretty', 'terrible', 'no', 'bass', 'and', 'can', 'be', 'scratchy', 'it', 'was', 'a', 'good', 'concept', 'just', 'poor', 'execution']",Just get a regular Echo or a good portable Speaker,positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Flipkart,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2016-12-30T00:00:00.000Z,"['was', 'looking', 'for', 'tablet', 'to', 'read', 'books', 'and', 'this', 'is', 'perfect', 'for', 'that']",Exactly what we wanted.,positive
"Fire HD 8 Tablet with Alexa, 8"" HD Display, 32 GB, Tangerine - with Special Offers",Flipkart,"Tablets,Fire Tablets,Computers & Tablets,All Tablets",Electronics,2016-11-16T00:00:00.000Z,"['love', 'this', 'kindle', 'there', 'are', 'to', 'many', 'apps', 'and', 'games', 'offered', 'for', 'download', 'love', 'the', 'book', 'selection', 'easy', 'to', 'navigate', 'the', 'charger', 'seems', 'a', 'bit', 'loose', 'though']","Easy to navigate, great product",positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Flipkart,"Amazon Echo,Virtual Assistant Speakers,Electronics Features,Home & Tools,Smart Home Automation,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Wireless Speakers,Smart Home,Home Improvement,Voice Assistants,Amazon Home,Amazon","Electronics,Hardware",2018-02-10T00:00:00.000Z,"['the', 'echo', 'show', 'is', 'great', 'but', 'it', 'is', 'not', 'just', 'plug', 'and', 'play', 'the', 'app', 'directions', 'are', 'not', 'understandable', 'if', 'you', 'are', 'having', 'problems', 'however', 'the', 'amazon', 'hot', 'line', 'was', 'very', 'helpful', 'but', 'who', 'wants', 'to', 'have', 'to', 'call', 'for', 'help', 'every', 'week', 'or', 'two', 'to', 'keep', 'things', 'running', 'alexa', 'should', 'be', 'able', 'to', 'talk', 'you', 'through', 'how', 'to', 'resolve', 'her', 'issues', 'all', 'in', 'all', 'i', 'am', 'getting', 'used', 'to', 'the', 'features', 'and', 'like', 'it']",Not just all plug and play,positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Flipkart,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2016-12-30T00:00:00.000Z,"['did', 'not', 'expect', 'this', 'kind', 'of', 'quality', 'for', 'the', 'price', 'i', 'paid', 'very', 'surprised', 'nice', 'product']",great tablet! very nice quality!,positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Flipkart,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2017-03-03T00:00:00.000Z,"['had', 'a', 'great', 'experience', 'with', 'my', 'best', 'buy', 'rep', 'great', 'job']",Great,positive
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Flipkart,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets",Electronics,2017-01-07T00:00:00.000Z,"['the', 'sleek', 'design', 'and', 'colors', 'available', 'for', 'small', 'kids', 'is', 'good', 'the', 'tablet', 'is', 'a', 'nice', 'price', 'and', 'useful']",ok tablet for a small child,positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Flipkart,"Amazon Echo,Virtual Assistant Speakers,Electronics Features,Home & Tools,Smart Home Automation,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Wireless Speakers,Smart Home,Home Improvement,Voice Assistants,Amazon Home,Amazon","Electronics,Hardware",2018-05-07T00:00:00.000Z,"['this', 'is', 'a', 'helpful', 'addition', 'to', 'the', 'home', 'it', 's', 'great', 'to', 'be', 'able', 'to', 'set', 'timers', 'play', 'music', 'and', 'check', 'the', 'news', 'all', 'hands', 'free']",Good addition to the home,positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Flipkart,"Computers,Amazon Echo,Virtual Assistant Speakers,Audio & Video Components,Electronics Features,Computer Accessories,Home & Tools,See more Amazon Echo Show Smart Assistant - White,Smart Home Automation,Electronics,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Consumer Electronics,Wireless Speakers,Home Improvement,Amazon Home,Amazon,Computer Speakers,Voice-Enabled Smart Assistants","Electronics,Hardware",2017-11-11T00:00:00.000Z,"['the', 'echo', 'show', 'is', 'a', 'version', 'of', 'alexa', 'with', 'ability', 'to', 'visualize', 'things', 'when', 'i', 'was', 'cooking', 'dinner', 'and', 'wanted', 'to', 'finish', 'a', 'show', 'i', 'was', 'able', 'to', 'ask', 'alexa', 'to', 'play', 'the', 'show', 'from', 'my', 'amazon', 'prime', 'account', 'the', 'show', 'was', 'in', 'my', 'kitchen', 'easy', 'to', 'view', 'and', 'enabled', 'my', 'kids', 'to', 'watch', 'cartoons', 'in', 'the', 'living', 'room', 'i', 'love', 'it']",Super fun version of Alexa,positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Flipkart,"Computers,Amazon Echo,Virtual Assistant Speakers,Audio & Video Components,Electronics Features,Computer Accessories,Home & Tools,See more Amazon Echo Show Smart Assistant - White,Smart Home Automation,Electronics,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Consumer Electronics,Wireless Speakers,Home Improvement,Amazon Home,Amazon,Computer Speakers,Voice-Enabled Smart Assistants","Electronics,Hardware",2018-01-18T00:00:00.000Z,"['alexa', 'runs', 'my', 'entire', 'house', 'the', 'echo', 'show', 'is', 'a', 'great', 'addition', 'to', 'the', 'echo', 'family', 'everyone', 'needs', 'one']",Gotta love Alexa,positive
